 -1.2800000e-001  6.2429404e-001  6.1416531e-001 -1.2403916e-001
 -1.2000000e-001  6.4870625e-001  6.1194419e-001 -1.2445134e-001
 -1.1200000e-001  6.7463416e-001  6.0973110e-001 -1.2270098e-001
 -1.0400000e-001  7.0912118e-001  6.0752601e-001 -1.2086814e-001
 -9.6000000e-002  7.3639528e-001  6.0532889e-001 -1.1668107e-001
 -8.8000000e-002  7.6899241e-001  6.0313972e-001 -1.1412446e-001
 -8.0000000e-002  7.9712793e-001  6.0095847e-001 -1.1024900e-001
 -7.2000000e-002  8.3197599e-001  5.9878511e-001 -1.1174237e-001
 -6.4000000e-002  8.5542263e-001  5.9661960e-001 -1.1074670e-001
 -5.6000000e-002  8.8674934e-001  5.9446193e-001 -1.0582743e-001
 -4.8000000e-002  9.0976340e-001  5.9231206e-001 -1.0510562e-001
 -4.0000000e-002  9.3284161e-001  5.9016997e-001 -1.0134580e-001
 -3.2000000e-002  9.5435236e-001  5.8803562e-001 -1.0021521e-001
 -2.4000000e-002  9.6910388e-001  5.8590899e-001 -9.5757871e-002
 -1.6000000e-002  9.8450795e-001  5.8379006e-001 -9.6725394e-002
 -8.0000000e-003  9.9816233e-001  5.8167878e-001 -8.8237250e-002
  0.0000000e+000  1.0000000e+000  5.7957514e-001 -8.5084872e-002
  8.0000000e-003  9.9696631e-001  5.7747911e-001 -7.8231075e-002
  1.6000000e-002  9.9307579e-001  5.7539066e-001 -7.0698131e-002
  2.4000000e-002  9.8527776e-001  5.7330976e-001 -6.9063030e-002
  3.2000000e-002  9.7393379e-001  5.7123639e-001 -6.8936901e-002
  4.0000000e-002  9.6143387e-001  5.6917052e-001 -6.1665270e-002
  4.8000000e-002  9.3873110e-001  5.6711212e-001 -6.0869326e-002
  5.6000000e-002  9.1178987e-001  5.6506116e-001 -5.4174056e-002
  6.4000000e-002  8.8397605e-001  5.6301762e-001 -5.0037586e-002
  7.2000000e-002  8.5765322e-001  5.6098147e-001 -4.6349238e-002
  8.0000000e-002  8.2589049e-001  5.5895268e-001 -3.9156890e-002
  8.8000000e-002  7.9892067e-001  5.5693123e-001 -3.4820453e-002
  9.6000000e-002  7.6531931e-001  5.5491709e-001 -3.1811338e-002
  1.0400000e-001  7.3096100e-001  5.5291024e-001 -2.9643205e-002
  1.1200000e-001  7.0538047e-001  5.5091064e-001 -2.4773817e-002
  1.2000000e-001  6.7047739e-001  5.4891827e-001 -2.3315623e-002
  1.2800000e-001  6.4484783e-001  5.4693311e-001 -2.1791888e-002
  1.3600000e-001  6.1680895e-001  5.4495513e-001 -2.0097800e-002
  1.4400000e-001  5.8867792e-001  5.4298430e-001 -1.6070327e-002
  1.5200000e-001  5.5627029e-001  5.4102060e-001 -1.2971493e-002
  1.6000000e-001  5.3688209e-001  5.3906401e-001 -1.9692553e-002
  1.6800000e-001  5.0837038e-001  5.3711448e-001 -1.5983443e-002
  1.7600000e-001  4.9228186e-001  5.3517201e-001 -8.7091251e-003
  1.8400000e-001  4.7163185e-001  5.3323656e-001 -7.9462847e-003
  1.9200000e-001  4.5267832e-001  5.3130812e-001 -6.0678313e-003
  2.0000000e-001  4.4374907e-001  5.2938664e-001 -1.0977608e-002
  2.0800000e-001  4.2750873e-001  5.2747212e-001 -1.6054963e-002
  2.1600000e-001  4.1610796e-001  5.2556452e-001 -7.5034948e-003
  2.2400000e-001  4.0381818e-001  5.2366382e-001 -7.6359054e-003
  2.3200000e-001  4.0128641e-001  5.2176999e-001 -6.3904387e-003
  2.4000000e-001  3.9437054e-001  5.1988301e-001 -8.9362645e-003
  2.4800000e-001  3.8526089e-001  5.1800286e-001 -5.0558523e-003
  2.5600000e-001  3.8518099e-001  5.1612950e-001 -6.9565697e-003
  2.6400000e-001  3.8503796e-001  5.1426292e-001 -1.1273822e-002
  2.7200000e-001  3.8301670e-001  5.1240309e-001 -4.6478601e-003
  2.8000000e-001  3.9108965e-001  5.1054999e-001 -4.5865530e-003
  2.8800000e-001  3.8949940e-001  5.0870359e-001 -8.2477329e-003
  2.9600000e-001  3.9312945e-001  5.0686386e-001 -6.9461460e-003
  3.0400000e-001  3.9205110e-001  5.0503079e-001 -1.0646276e-002
  3.1200000e-001  3.9775458e-001  5.0320435e-001 -5.8871538e-003
  3.2000000e-001  4.0013974e-001  5.0138451e-001 -4.3038325e-003
  3.2800000e-001  4.0915414e-001  4.9957126e-001 -1.0422747e-002
  3.3600000e-001  4.0642817e-001  4.9776456e-001 -4.2556247e-003
  3.4400000e-001  4.1851409e-001  4.9596440e-001 -1.2260886e-002
  3.5200000e-001  4.2036130e-001  4.9417075e-001 -1.1897514e-002
  3.6000000e-001  4.2523724e-001  4.9238358e-001 -9.5977278e-003
  3.6800000e-001  4.3992047e-001  4.9060288e-001 -1.0737962e-002
  3.7600000e-001  4.4556082e-001  4.8882861e-001 -1.1395232e-002
  3.8400000e-001  4.5106615e-001  4.8706077e-001 -1.0828242e-002
  3.9200000e-001  4.5964640e-001  4.8529931e-001 -9.7980305e-003
  4.0000000e-001  4.6365899e-001  4.8354423e-001 -1.5481983e-002
  4.0800000e-001  4.7195462e-001  4.8179550e-001 -1.7047785e-002
  4.1600000e-001  4.7300186e-001  4.8005309e-001 -1.6323417e-002
  4.2400000e-001  4.8267255e-001  4.7831698e-001 -1.3999082e-002
  4.3200000e-001  4.8836306e-001  4.7658714e-001 -1.1566451e-002
  4.4000000e-001  4.9151159e-001  4.7486357e-001 -1.5903069e-002
  4.4800000e-001  4.9176023e-001  4.7314623e-001 -1.3652616e-002
  4.5600000e-001  4.9949023e-001  4.7143510e-001 -1.4957085e-002
  4.6400000e-001  5.0319554e-001  4.6973015e-001 -1.4112827e-002
  4.7200000e-001  5.0465144e-001  4.6803138e-001 -1.6407653e-002
  4.8000000e-001  5.0408677e-001  4.6633874e-001 -1.6198445e-002
  4.8800000e-001  5.0786681e-001  4.6465223e-001 -1.5376078e-002
  4.9600000e-001  5.0095514e-001  4.6297182e-001 -1.1454961e-002
  5.0400000e-001  5.0453021e-001  4.6129748e-001 -1.3056291e-002
  5.1200000e-001  5.0025940e-001  4.5962920e-001 -1.0799657e-002
  5.2000000e-001  4.9265778e-001  4.5796696e-001 -1.1671490e-002
  5.2800000e-001  4.9012993e-001  4.5631072e-001 -1.5345505e-002
  5.3600000e-001  4.8383828e-001  4.5466048e-001 -1.4771605e-002
  5.4400000e-001  4.8226560e-001  4.5301620e-001 -8.9636292e-003
  5.5200000e-001  4.7405450e-001  4.5137787e-001 -9.7387493e-003
  5.6000000e-001  4.6807164e-001  4.4974546e-001 -8.9809646e-003
  5.6800000e-001  4.6104754e-001  4.4811896e-001 -9.8581411e-003
  5.7600000e-001  4.5576196e-001  4.4649834e-001 -8.7941990e-003
  5.8400000e-001  4.4615793e-001  4.4488358e-001 -1.0521929e-002
  5.9200000e-001  4.3954325e-001  4.4327466e-001 -7.4331827e-003
  6.0000000e-001  4.2742300e-001  4.4167156e-001 -2.3230642e-003
  6.0800000e-001  4.2431096e-001  4.4007426e-001 -6.6513677e-003
  6.1600000e-001  4.1994172e-001  4.3848273e-001 -8.8203885e-003
  6.2400000e-001  4.0691153e-001  4.3689696e-001 -6.4043293e-003
  6.3200000e-001  4.0396930e-001  4.3531692e-001 -9.5708194e-003
  6.4000000e-001  3.9421504e-001  4.3374260e-001 -1.1464752e-002
  6.4800000e-001  3.9686173e-001  4.3217397e-001 -1.0294854e-002
  6.5600000e-001  3.8307534e-001  4.3061102e-001 -8.3928262e-003
  6.6400000e-001  3.8260411e-001  4.2905372e-001 -6.5426535e-003
  6.7200000e-001  3.7678358e-001  4.2750205e-001 -6.9416948e-003
  6.8000000e-001  3.7160213e-001  4.2595599e-001 -1.8233212e-003
  6.8800000e-001  3.6640842e-001  4.2441552e-001 -5.3041719e-003
  6.9600000e-001  3.6476440e-001  4.2288062e-001 -9.0001061e-004
  7.0400000e-001  3.6260615e-001  4.2135128e-001 -7.2278888e-003
  7.1200000e-001  3.6345827e-001  4.1982746e-001 -7.3388579e-003
  7.2000000e-001  3.5956295e-001  4.1830916e-001 -1.0886269e-002
  7.2800000e-001  3.5970633e-001  4.1679634e-001 -1.2256371e-003
  7.3600000e-001  3.6695528e-001  4.1528900e-001 -5.6190427e-003
  7.4400000e-001  3.5839641e-001  4.1378711e-001 -6.2237723e-004
  7.5200000e-001  3.5971701e-001  4.1229065e-001 -3.1874157e-003
  7.6000000e-001  3.5835415e-001  4.1079960e-001 -7.9024221e-003
  7.6800000e-001  3.6015931e-001  4.0931395e-001 -4.7062458e-003
  7.7600000e-001  3.6318165e-001  4.0783367e-001 -3.6764222e-003
  7.8400000e-001  3.6504802e-001  4.0635874e-001 -5.2760839e-003
  7.9200000e-001  3.6868601e-001  4.0488914e-001 -5.3987116e-003
  8.0000000e-001  3.7248615e-001  4.0342486e-001 -1.0791301e-002
  8.0800000e-001  3.7460559e-001  4.0196588e-001 -8.0033610e-003
  8.1600000e-001  3.7952489e-001  4.0051217e-001 -4.0790230e-003
  8.2400000e-001  3.8364428e-001  3.9906372e-001 -6.9781941e-003
  8.3200000e-001  3.7894517e-001  3.9762051e-001 -9.0052510e-003
  8.4000000e-001  3.9083836e-001  3.9618252e-001 -8.8011420e-003
  8.4800000e-001  3.9062333e-001  3.9474973e-001 -8.6003675e-003
  8.5600000e-001  3.9266160e-001  3.9332212e-001 -3.2878950e-003
  8.6400000e-001  3.9724174e-001  3.9189967e-001 -7.7129589e-003
  8.7200000e-001  3.9918961e-001  3.9048236e-001 -5.1183844e-003
  8.8000000e-001  3.9944957e-001  3.8907019e-001 -1.1117594e-002
  8.8800000e-001  4.0381264e-001  3.8766312e-001 -1.0409684e-002
  8.9600000e-001  3.9894374e-001  3.8626113e-001 -6.8819057e-003
  9.0400000e-001  4.0820142e-001  3.8486422e-001 -6.2941886e-003
  9.1200000e-001  4.0632245e-001  3.8347236e-001 -1.0003604e-002
  9.2000000e-001  4.0289603e-001  3.8208554e-001 -1.0646554e-002
  9.2800000e-001  4.0334330e-001  3.8070373e-001 -7.4053339e-003
  9.3600000e-001  4.0219558e-001  3.7932691e-001 -7.5646758e-003
  9.4400000e-001  4.0712135e-001  3.7795508e-001 -8.1768205e-003
  9.5200000e-001  3.9969819e-001  3.7658821e-001 -8.6916939e-003
  9.6000000e-001  3.9573069e-001  3.7522628e-001 -7.0344434e-003
  9.6800000e-001  3.9516642e-001  3.7386927e-001 -5.0080512e-003
  9.7600000e-001  3.8959591e-001  3.7251718e-001 -2.8839314e-003
  9.8400000e-001  3.9210127e-001  3.7116997e-001 -7.6148557e-003
  9.9200000e-001  3.8333691e-001  3.6982764e-001 -7.1817821e-003
  1.0000000e+000  3.8157886e-001  3.6849016e-001 -3.0943019e-003
  1.0080000e+000  3.7932006e-001  3.6715751e-001 -5.7554832e-003
  1.0160000e+000  3.7377730e-001  3.6582969e-001 -3.8975516e-003
  1.0240000e+000  3.6901961e-001  3.6450667e-001 -5.2228307e-003
  1.0320000e+000  3.6526826e-001  3.6318843e-001 -8.7633944e-003
  1.0400000e+000  3.5731142e-001  3.6187496e-001 -7.1329451e-003
  1.0480000e+000  3.5412912e-001  3.6056624e-001 -2.0440703e-003
  1.0560000e+000  3.5738470e-001  3.5926226e-001 -5.5059950e-004
  1.0640000e+000  3.5213536e-001  3.5796299e-001  1.3288780e-003
  1.0720000e+000  3.4339410e-001  3.5666842e-001 -5.8959812e-003
  1.0800000e+000  3.3635673e-001  3.5537853e-001 -4.2435144e-003
  1.0880000e+000  3.3929142e-001  3.5409330e-001 -5.3861744e-003
  1.0960000e+000  3.3860464e-001  3.5281272e-001 -4.8751512e-003
  1.1040000e+000  3.3282730e-001  3.5153678e-001 -2.8460419e-003
  1.1120000e+000  3.2885370e-001  3.5026545e-001 -3.1762414e-003
  1.1200000e+000  3.2512578e-001  3.4899871e-001 -8.8083860e-004
  1.1280000e+000  3.2225273e-001  3.4773656e-001 -5.4676106e-003
  1.1360000e+000  3.1853130e-001  3.4647897e-001 -1.6504951e-003
  1.1440000e+000  3.1919189e-001  3.4522593e-001 -5.5430426e-003
  1.1520000e+000  3.1643476e-001  3.4397743e-001  5.7454274e-004
  1.1600000e+000  3.1536691e-001  3.4273343e-001  2.6668109e-003
  1.1680000e+000  3.1721206e-001  3.4149394e-001 -6.2463338e-003
  1.1760000e+000  3.1274313e-001  3.4025893e-001 -6.5573635e-003
  1.1840000e+000  3.1347007e-001  3.3902838e-001 -3.1387774e-003
  1.1920000e+000  3.1482881e-001  3.3780229e-001 -1.8172245e-003
  1.2000000e+000  3.1543990e-001  3.3658063e-001 -2.1957502e-003
  1.2080000e+000  3.1679339e-001  3.3536339e-001 -4.1288638e-003
  1.2160000e+000  3.1481179e-001  3.3415055e-001 -8.8433124e-005
  1.2240000e+000  3.1125201e-001  3.3294209e-001  2.3185386e-003
  1.2320000e+000  3.1352633e-001  3.3173801e-001 -3.5196497e-003
  1.2400000e+000  3.1211821e-001  3.3053828e-001 -8.5550181e-003
  1.2480000e+000  3.1491789e-001  3.2934289e-001 -3.5566827e-003
  1.2560000e+000  3.1676970e-001  3.2815182e-001 -4.2011648e-003
  1.2640000e+000  3.1750632e-001  3.2696506e-001 -2.8243484e-003
  1.2720000e+000  3.2116563e-001  3.2578260e-001 -6.4026764e-003
  1.2800000e+000  3.2181227e-001  3.2460440e-001 -3.5851708e-003
  1.2880000e+000  3.2306817e-001  3.2343047e-001 -5.3435570e-003
  1.2960000e+000  3.2164465e-001  3.2226079e-001 -4.6736654e-003
  1.3040000e+000  3.2673961e-001  3.2109534e-001 -3.7037107e-003
  1.3120000e+000  3.2925930e-001  3.1993410e-001 -3.8015953e-003
