   0.0000000e+00   1.0000000e+00   6.3851723e-01  -7.6472096e-02
   2.4000000e-02   9.9433437e-01   6.3839199e-01  -6.9236267e-02
   4.8000000e-02   9.7265609e-01   6.3824230e-01  -6.2713665e-02
   7.2000000e-02   9.4469434e-01   6.3808177e-01  -5.8268331e-02
   9.6000000e-02   9.0469979e-01   6.3791378e-01  -4.8754111e-02
   1.2000000e-01   8.6445574e-01   6.3774003e-01  -3.4720732e-02
   1.4400000e-01   8.1599297e-01   6.3756156e-01  -3.4449224e-02
   1.6800000e-01   7.7407096e-01   6.3737907e-01  -2.9600909e-02
   1.9200000e-01   7.3028481e-01   6.3719308e-01  -1.4454473e-02
   2.1600000e-01   6.8676420e-01   6.3700399e-01  -1.5082834e-02
   2.4000000e-01   6.5560949e-01   6.3681210e-01  -1.2326520e-02
   2.6400000e-01   6.2853910e-01   6.3661766e-01  -5.4182127e-03
   2.8800000e-01   6.0290664e-01   6.3642089e-01  -1.6046742e-03
   3.1200000e-01   5.8578773e-01   6.3622196e-01  -4.9432127e-03
   3.3600000e-01   5.7604544e-01   6.3602102e-01  -1.6298162e-03
   3.6000000e-01   5.6287024e-01   6.3581821e-01  -1.1461177e-03
   3.8400000e-01   5.6184487e-01   6.3561362e-01  -2.5112025e-03
   4.0800000e-01   5.6190598e-01   6.3540738e-01   1.0698738e-03
   4.3200000e-01   5.6402386e-01   6.3519957e-01   7.8385253e-05
   4.5600000e-01   5.6970071e-01   6.3499026e-01  -3.9534052e-03
   4.8000000e-01   5.7233282e-01   6.3477953e-01  -7.0248686e-03
   5.0400000e-01   5.7862823e-01   6.3456745e-01  -2.7427641e-03
   5.2800000e-01   5.8814191e-01   6.3435408e-01  -5.8737226e-03
   5.5200000e-01   5.9823735e-01   6.3413948e-01  -6.3195770e-03
   5.7600000e-01   6.0928136e-01   6.3392368e-01  -9.0839250e-03
   6.0000000e-01   6.2568796e-01   6.3370675e-01  -1.6191289e-02
   6.2400000e-01   6.3690479e-01   6.3348872e-01  -1.4655044e-02
   6.4800000e-01   6.5087005e-01   6.3326963e-01  -1.0817782e-02
   6.7200000e-01   6.6197624e-01   6.3304953e-01  -1.6491406e-02
   6.9600000e-01   6.7481915e-01   6.3282844e-01  -1.5582180e-02
   7.2000000e-01   6.8168204e-01   6.3260640e-01  -1.6588068e-02
   7.4400000e-01   6.8532634e-01   6.3238344e-01  -1.6789582e-02
   7.6800000e-01   6.9112836e-01   6.3215959e-01  -1.2739349e-02
   7.9200000e-01   6.9058837e-01   6.3193487e-01  -1.6781185e-02
   8.1600000e-01   6.8865497e-01   6.3170932e-01  -2.0768473e-02
   8.4000000e-01   6.8291180e-01   6.3148296e-01  -1.9984956e-02
