   0.0000000e+00   1.0000000e+00   6.8320788e-01  -2.5927563e-02
   8.0000000e-03   9.7778223e-01   6.8303791e-01  -2.7536505e-02
   1.6000000e-02   9.2844656e-01   6.8286799e-01  -1.7595976e-02
   2.4000000e-02   8.6570136e-01   6.8269810e-01  -9.0658740e-03
   3.2000000e-02   8.1563364e-01   6.8252826e-01  -8.4910187e-03
   4.0000000e-02   7.7496606e-01   6.8235846e-01  -9.8481775e-03
   4.8000000e-02   7.4159805e-01   6.8218870e-01  -1.0182046e-02
   5.6000000e-02   7.3089062e-01   6.8201898e-01  -8.5120694e-03
   6.4000000e-02   7.0714280e-01   6.8184931e-01  -1.1435696e-02
   7.2000000e-02   6.9606014e-01   6.8167968e-01  -7.8233426e-03
   8.0000000e-02   7.0066909e-01   6.8151009e-01  -7.2388458e-03
   8.8000000e-02   7.0093282e-01   6.8134054e-01  -1.0000603e-02
   9.6000000e-02   7.0468641e-01   6.8117103e-01  -1.3778590e-02
   1.0400000e-01   7.0365200e-01   6.8100157e-01  -1.1068856e-02
   1.1200000e-01   7.0801334e-01   6.8083215e-01  -4.6596635e-03
   1.2000000e-01   7.2003470e-01   6.8066277e-01  -1.1632624e-02
   1.2800000e-01   7.2319059e-01   6.8049343e-01  -1.1954037e-02
   1.3600000e-01   7.2715873e-01   6.8032414e-01  -6.5579932e-03
   1.4400000e-01   7.2454363e-01   6.8015489e-01  -1.2460317e-02
   1.5200000e-01   7.1694001e-01   6.7998567e-01  -5.8943794e-03
   1.6000000e-01   7.1597748e-01   6.7981651e-01  -4.2778733e-03
   1.6800000e-01   7.1414176e-01   6.7964738e-01  -7.3946236e-03
   1.7600000e-01   7.0325122e-01   6.7947830e-01  -7.7076634e-03
   1.8400000e-01   7.0251686e-01   6.7930925e-01  -6.3172778e-04
   1.9200000e-01   6.9291058e-01   6.7914025e-01   4.3707836e-05
   2.0000000e-01   6.9722707e-01   6.7897130e-01  -4.6979933e-03
   2.0800000e-01   6.9616676e-01   6.7880238e-01  -3.6914448e-03
   2.1600000e-01   6.8589412e-01   6.7863351e-01  -7.7374039e-03
   2.2400000e-01   6.8912640e-01   6.7846467e-01  -9.2419174e-03
   2.3200000e-01   6.8096204e-01   6.7829588e-01  -2.0967863e-03
   2.4000000e-01   6.8395525e-01   6.7812714e-01  -5.4801538e-03
   2.4800000e-01   6.7989151e-01   6.7795843e-01  -4.0909651e-03
   2.5600000e-01   6.7943850e-01   6.7778976e-01   5.1211714e-04
   2.6400000e-01   6.8906493e-01   6.7762114e-01  -4.9862665e-03
   2.7200000e-01   6.8831718e-01   6.7745256e-01  -3.4160069e-03
   2.8000000e-01   6.8664661e-01   6.7728402e-01  -4.1727063e-03
   2.8800000e-01   6.9180465e-01   6.7711553e-01  -3.2538733e-03
   2.9600000e-01   6.9162338e-01   6.7694707e-01  -4.3917875e-03
   3.0400000e-01   6.9206402e-01   6.7677866e-01  -3.7564415e-03
   3.1200000e-01   6.8894175e-01   6.7661029e-01  -1.3175866e-03
   3.2000000e-01   6.8025670e-01   6.7644196e-01  -2.2715200e-03
   3.2800000e-01   6.8030381e-01   6.7627368e-01  -1.9639788e-03
   3.3600000e-01   6.8933756e-01   6.7610543e-01  -1.8382848e-04
   3.4400000e-01   6.7827165e-01   6.7593723e-01  -2.6659270e-03
   3.5200000e-01   6.8218439e-01   6.7576907e-01  -3.2497990e-03
   3.6000000e-01   6.7648840e-01   6.7560095e-01  -5.3904726e-03
   3.6800000e-01   6.6913516e-01   6.7543287e-01  -5.2222974e-03
   3.7600000e-01   6.7053451e-01   6.7526483e-01  -1.2978849e-03
   3.8400000e-01   6.7431249e-01   6.7509684e-01  -6.1904178e-03
   3.9200000e-01   6.7558641e-01   6.7492889e-01  -3.0613811e-03
   4.0000000e-01   6.7499245e-01   6.7476098e-01  -5.9536531e-03
   4.0800000e-01   6.7329756e-01   6.7459311e-01  -2.7217358e-04
   4.1600000e-01   6.7464300e-01   6.7442528e-01   4.1320026e-03
   4.2400000e-01   6.7264652e-01   6.7425750e-01  -9.5216812e-03
   4.3200000e-01   6.7286249e-01   6.7408975e-01  -4.3459922e-03
   4.4000000e-01   6.7639155e-01   6.7392205e-01   3.7548838e-03
   4.4800000e-01   6.7304628e-01   6.7375439e-01  -4.3359335e-03
   4.5600000e-01   6.7588981e-01   6.7358677e-01  -1.8554643e-03
   4.6400000e-01   6.7143517e-01   6.7341920e-01   3.6742966e-03
   4.7200000e-01   6.7109608e-01   6.7325166e-01  -3.4998919e-03
   4.8000000e-01   6.7324888e-01   6.7308417e-01   3.9601095e-03
   4.8800000e-01   6.7054676e-01   6.7291672e-01   5.2649090e-03
   4.9600000e-01   6.6911325e-01   6.7274931e-01  -4.1953616e-03
   5.0400000e-01   6.6333806e-01   6.7258194e-01  -4.1044309e-03
   5.1200000e-01   6.6297062e-01   6.7241461e-01   1.8437538e-03
   5.2000000e-01   6.6547176e-01   6.7224733e-01  -3.0257560e-03
   5.2800000e-01   6.6389601e-01   6.7208008e-01  -5.0248087e-03
   5.3600000e-01   6.6770438e-01   6.7191288e-01   1.0243668e-03
   5.4400000e-01   6.6813149e-01   6.7174572e-01  -2.1194964e-03
   5.5200000e-01   6.6809024e-01   6.7157860e-01   1.4910170e-03
   5.6000000e-01   6.6553633e-01   6.7141153e-01  -4.4533285e-03
   5.6800000e-01   6.6719569e-01   6.7124449e-01  -3.8618788e-03
   5.7600000e-01   6.6744923e-01   6.7107750e-01  -7.5275678e-03
   5.8400000e-01   6.6668133e-01   6.7091055e-01  -7.4933523e-04
