  2.3200000e-001  8.5488118e-001  8.4285232e-001  8.8580637e-001  8.3480917e-001  8.4998408e-001  8.4021883e-001  8.5209815e-001  8.4793182e-001  8.6143452e-001  8.5848423e-001
  2.4000000e-001  8.3941241e-001  8.6908857e-001  8.4656873e-001  8.3891387e-001  8.6943848e-001  8.3892674e-001  8.4455671e-001  8.4130579e-001  8.4858856e-001  8.6738993e-001
  2.4800000e-001  8.5452271e-001  8.5877533e-001  8.6478648e-001  8.5098915e-001  8.4877617e-001  8.2675098e-001  8.4071492e-001  8.3964011e-001  8.4447649e-001  8.5317932e-001
  2.5600000e-001  8.5278864e-001  8.3993163e-001  8.3945881e-001  8.4347107e-001  8.2954104e-001  8.1971753e-001  8.4281569e-001  8.3752738e-001  8.2844151e-001  8.5101218e-001
  2.6400000e-001  8.5110652e-001  8.5716990e-001  8.4710629e-001  8.3219737e-001  8.4076238e-001  8.2445358e-001  8.4033535e-001  8.3865697e-001  8.2589239e-001  8.3736098e-001
  2.7200000e-001  8.3814489e-001  8.3337130e-001  8.3026812e-001  8.2277500e-001  8.4744714e-001  8.2295462e-001  8.4364518e-001  8.4473170e-001  8.2775939e-001  8.4322670e-001
  2.8000000e-001  8.3378765e-001  8.3774931e-001  8.2496750e-001  8.4791580e-001  8.4110876e-001  8.2571282e-001  8.3610971e-001  8.4538459e-001  8.3245373e-001  8.3420288e-001
  2.8800000e-001  8.3109897e-001  8.5088660e-001  8.1197569e-001  8.1954952e-001  8.3387971e-001  8.1526350e-001  8.3243335e-001  8.4425110e-001  8.1046238e-001  8.2716676e-001
  2.9600000e-001  8.2925802e-001  8.0998555e-001  8.2850855e-001  8.2070439e-001  8.2448146e-001  7.9041902e-001  8.2746456e-001  8.2908347e-001  8.2261608e-001  8.3242069e-001
  3.0400000e-001  8.2261566e-001  8.0290140e-001  8.1547925e-001  8.0900848e-001  8.2064476e-001  8.1152830e-001  8.2124745e-001  8.1687850e-001  8.2149604e-001  8.3437346e-001
  3.1200000e-001  8.0764570e-001  7.9588238e-001  8.0557917e-001  8.1413528e-001  8.1111593e-001  7.9842611e-001  8.1160114e-001  8.1409704e-001  8.1129952e-001  8.1746271e-001
  3.2000000e-001  8.1951707e-001  7.8628380e-001  8.1911480e-001  7.9005949e-001  8.0902297e-001  8.0517327e-001  8.0390832e-001  8.1248471e-001  8.0727209e-001  8.0813815e-001
  3.2800000e-001  8.0798798e-001  8.0406308e-001  8.2725259e-001  8.1221960e-001  8.0128941e-001  8.0058082e-001  8.0327225e-001  8.1598717e-001  8.0146066e-001  8.1545321e-001
  3.3600000e-001  8.0901028e-001  7.8418672e-001  8.0688608e-001  7.9422576e-001  8.1034081e-001  7.8735006e-001  8.1225231e-001  8.1007284e-001  7.9242460e-001  8.0166354e-001
  3.4400000e-001  8.1066996e-001  8.0447305e-001  8.0863572e-001  7.7524458e-001  8.0263842e-001  7.8545462e-001  7.9885237e-001  8.1003687e-001  7.9227242e-001  8.0557700e-001
  3.5200000e-001  8.0569885e-001  7.8972807e-001  7.8519498e-001  7.9555168e-001  7.9582421e-001  7.8911517e-001  7.9813821e-001  7.9649217e-001  7.9511855e-001  8.0359864e-001
  3.6000000e-001  7.8545571e-001  8.0152359e-001  7.9712185e-001  7.9376334e-001  7.9697302e-001  7.7750244e-001  7.9521530e-001  8.1153399e-001  7.9408737e-001  8.0493232e-001
  3.6800000e-001  7.7592595e-001  7.8981497e-001  8.0024103e-001  7.7639202e-001  7.6886732e-001  7.8024463e-001  7.9097879e-001  7.9348742e-001  7.9465292e-001  7.9989372e-001
  3.7600000e-001  7.8255381e-001  7.6799113e-001  7.8736716e-001  7.8965763e-001  7.7341657e-001  7.7604374e-001  7.8870005e-001  7.8797356e-001  7.8956281e-001  7.9950696e-001
  3.8400000e-001  7.8929074e-001  7.5638334e-001  7.7022646e-001  7.6497434e-001  7.7398433e-001  7.7777078e-001  7.7590721e-001  7.9415283e-001  7.8170906e-001  7.8923790e-001
  3.9200000e-001  7.7045640e-001  7.7780242e-001  7.8350464e-001  7.7176291e-001  7.7635421e-001  7.7712093e-001  7.8400512e-001  7.8261116e-001  7.7625396e-001  7.8816625e-001
  4.0000000e-001  7.6955648e-001  7.5322694e-001  7.7020769e-001  7.7379182e-001  7.5556721e-001  7.6259915e-001  7.7635326e-001  7.8688534e-001  7.6374655e-001  7.8327200e-001
  4.0800000e-001  7.6414485e-001  7.8946980e-001  7.6857510e-001  7.7485629e-001  7.6351913e-001  7.5935689e-001  7.8278787e-001  7.8744583e-001  7.6363313e-001  7.7786258e-001
  4.1600000e-001  7.6236616e-001  7.8748375e-001  7.8738228e-001  7.8049271e-001  7.6438511e-001  7.6670419e-001  7.8102015e-001  7.8602908e-001  7.5875511e-001  7.8231720e-001
  4.2400000e-001  7.5961459e-001  7.5587687e-001  7.7527031e-001  7.6666645e-001  7.6221636e-001  7.4945610e-001  7.7401273e-001  7.8197227e-001  7.6827731e-001  7.8517825e-001
  4.3200000e-001  7.5436022e-001  7.8920154e-001  7.6217033e-001  7.7426375e-001  7.5567342e-001  7.5767543e-001  7.7382151e-001  7.7387496e-001  7.5568228e-001  7.7663315e-001
  4.4000000e-001  7.5522906e-001  7.5926065e-001  7.5345515e-001  7.5256702e-001  7.4742791e-001  7.3554943e-001  7.5878651e-001  7.6366674e-001  7.6030063e-001  7.8257940e-001
  4.4800000e-001  7.4838606e-001  7.5881513e-001  7.4514432e-001  7.4277015e-001  7.5567002e-001  7.4132800e-001  7.5804988e-001  7.6605077e-001  7.4887786e-001  7.8336685e-001
  4.5600000e-001  7.6445075e-001  7.6178186e-001  7.5175226e-001  7.5350678e-001  7.4447837e-001  7.5292410e-001  7.5794453e-001  7.7332251e-001  7.5099795e-001  7.7367650e-001
  4.6400000e-001  7.3540828e-001  7.3160863e-001  7.4301538e-001  7.5746816e-001  7.5673448e-001  7.4499657e-001  7.6288082e-001  7.7403500e-001  7.4182395e-001  7.6618974e-001
  4.7200000e-001  7.3938873e-001  7.5917994e-001  7.5436035e-001  7.5314651e-001  7.4089502e-001  7.3965718e-001  7.4837415e-001  7.6380603e-001  7.4354354e-001  7.6748234e-001
  4.8000000e-001  7.5033106e-001  7.4878770e-001  7.5325908e-001  7.3343894e-001  7.4851433e-001  7.3476319e-001  7.5201586e-001  7.6625185e-001  7.4022258e-001  7.7455731e-001
  4.8800000e-001  7.3725073e-001  7.5502241e-001  7.5302483e-001  7.3095503e-001  7.4291764e-001  7.4869772e-001  7.5755906e-001  7.6933237e-001  7.5093028e-001  7.6911338e-001
  4.9600000e-001  7.4915372e-001  7.5102735e-001  7.4544630e-001  7.4283881e-001  7.2034352e-001  7.3011014e-001  7.5237258e-001  7.7018985e-001  7.4183486e-001  7.6692633e-001
  5.0400000e-001  7.3467990e-001  7.3266703e-001  7.5021045e-001  7.4449745e-001  7.3139359e-001  7.5453136e-001  7.4925441e-001  7.4940255e-001  7.4175351e-001  7.5647707e-001
  5.1200000e-001  7.4085035e-001  7.5836624e-001  7.4107933e-001  7.1482105e-001  7.2673377e-001  7.3316687e-001  7.4657078e-001  7.4997364e-001  7.3278352e-001  7.6074461e-001
  5.2000000e-001  7.2037446e-001  7.4749185e-001  7.3227230e-001  7.2737088e-001  7.2387074e-001  7.1741865e-001  7.4010637e-001  7.4932501e-001  7.4126842e-001  7.6084062e-001
  5.2800000e-001  7.3019300e-001  7.1056743e-001  7.4323812e-001  7.5356526e-001  7.2191981e-001  7.2229223e-001  7.3777165e-001  7.4571729e-001  7.4190605e-001  7.5011680e-001
  5.3600000e-001  7.3539158e-001  7.0690982e-001  7.3378655e-001  7.1502669e-001  7.1567353e-001  7.3160861e-001  7.4497047e-001  7.6794474e-001  7.3082706e-001  7.5360963e-001
  5.4400000e-001  7.3107649e-001  7.3278609e-001  7.4329543e-001  7.1602590e-001  7.1648453e-001  7.4550671e-001  7.3886267e-001  7.5910732e-001  7.3065341e-001  7.4843140e-001
  5.5200000e-001  7.4800112e-001  7.0925584e-001  7.3403393e-001  7.0955571e-001  7.1796000e-001  7.2244308e-001  7.2877549e-001  7.3957870e-001  7.2187433e-001  7.3862519e-001
  5.6000000e-001  7.2284809e-001  7.0849274e-001  7.3710550e-001  7.1939746e-001  7.3099156e-001  7.3432638e-001  7.3729974e-001  7.5051397e-001  7.2253342e-001  7.5198893e-001
  5.6800000e-001  7.2137902e-001  7.0205927e-001  7.2704177e-001  7.2442032e-001  7.1280117e-001  7.1835019e-001  7.2743016e-001  7.5150020e-001  7.2381550e-001  7.4279523e-001
  5.7600000e-001  7.3168130e-001  7.0947018e-001  7.3061751e-001  7.3793903e-001  6.9982820e-001  7.1306645e-001  7.2614539e-001  7.4813930e-001  7.2381400e-001  7.4775496e-001
  5.8400000e-001  7.1913999e-001  7.1124820e-001  7.1803802e-001  7.0644880e-001  7.1310353e-001  7.1229808e-001  7.2854140e-001  7.3337487e-001  7.1770879e-001  7.3341509e-001
  5.9200000e-001  7.1872807e-001  7.1622237e-001  7.3621949e-001  7.1164341e-001  7.1030169e-001  7.1494641e-001  7.1630489e-001  7.3073979e-001  7.1210640e-001  7.3622086e-001
  6.0000000e-001  7.0365266e-001  7.2198889e-001  7.3368531e-001  7.1617104e-001  7.0654287e-001  7.0341716e-001  7.2201974e-001  7.2296423e-001  7.1371550e-001  7.3890227e-001
  6.0800000e-001  7.1446076e-001  7.2121456e-001  7.0950995e-001  7.4648604e-001  6.9374616e-001  7.1561832e-001  7.2350883e-001  7.3466305e-001  7.0368183e-001  7.4241696e-001
  6.1600000e-001  7.2324330e-001  7.0100534e-001  7.0646424e-001  7.0129852e-001  7.0746737e-001  7.1683813e-001  7.1770402e-001  7.2780817e-001  7.1659276e-001  7.3283755e-001
  6.2400000e-001  7.1669023e-001  7.1162465e-001  7.1201886e-001  7.2864024e-001  7.0994438e-001  7.2623619e-001  7.1393057e-001  7.3904911e-001  7.0768691e-001  7.3194733e-001
  6.3200000e-001  7.0809187e-001  7.0417163e-001  7.2027146e-001  7.0165373e-001  6.9548573e-001  7.1255775e-001  7.2631129e-001  7.2236364e-001  7.1040506e-001  7.3224989e-001
  6.4000000e-001  7.0964051e-001  7.1408523e-001  7.1751123e-001  7.2105235e-001  6.9782439e-001  6.9484233e-001  7.1383421e-001  7.2852506e-001  7.0940572e-001  7.2123942e-001
  6.4800000e-001  7.1404027e-001  7.0362802e-001  7.0676569e-001  7.0098204e-001  7.0075880e-001  7.2045823e-001  7.0490895e-001  7.3755618e-001  7.1313918e-001  7.2421205e-001
  6.5600000e-001  7.0080603e-001  6.8136179e-001  7.1829247e-001  6.9288263e-001  7.1101038e-001  6.9287820e-001  7.1772828e-001  7.2909175e-001  7.0227702e-001  7.2845884e-001
  6.6400000e-001  7.0811758e-001  7.1857313e-001  7.1618705e-001  7.0628888e-001  6.9314662e-001  6.9826641e-001  7.0382623e-001  7.2734728e-001  7.0734092e-001  7.3154005e-001
  6.7200000e-001  6.9353050e-001  7.0870464e-001  6.9912808e-001  7.1155866e-001  6.9963328e-001  6.9157843e-001  7.0522372e-001  7.2229659e-001  7.0127495e-001  7.2956002e-001
  6.8000000e-001  7.1494893e-001  7.0877161e-001  7.0925437e-001  6.9435128e-001  7.0313744e-001  6.9964753e-001  7.1019103e-001  7.3026297e-001  7.0060305e-001  7.4168968e-001
  6.8800000e-001  6.9598662e-001  7.0615654e-001  7.1394284e-001  6.8427388e-001  6.8826568e-001  7.0283678e-001  7.1336428e-001  7.1779994e-001  7.0324281e-001  7.2170414e-001
  6.9600000e-001  6.9704423e-001  6.9090938e-001  7.0276296e-001  7.0745048e-001  6.8536355e-001  7.0916719e-001  7.0870119e-001  7.2582642e-001  7.1204929e-001  7.2573089e-001
  7.0400000e-001  7.0388945e-001  7.2748342e-001  7.0979676e-001  7.1963976e-001  7.1268656e-001  6.8902731e-001  7.0747868e-001  7.3119964e-001  6.9618439e-001  7.2929174e-001
  7.1200000e-001  6.9520420e-001  6.8459868e-001  6.9471851e-001  7.0612692e-001  6.9581499e-001  7.1317752e-001  7.1267846e-001  7.3107164e-001  6.9832205e-001  7.1951803e-001
  7.2000000e-001  6.8724371e-001  6.9583537e-001  6.9245058e-001  6.9805848e-001  6.8247740e-001  6.8446997e-001  7.0655796e-001  7.1500793e-001  7.0062986e-001  7.2081523e-001
  7.2800000e-001  6.8547818e-001  7.1549162e-001  6.8986459e-001  6.8593320e-001  6.9567506e-001  6.7941458e-001  7.0723339e-001  7.1205446e-001  6.8721689e-001  7.2011162e-001
  7.3600000e-001  6.9429958e-001  6.8133151e-001  6.7864751e-001  6.9575531e-001  7.0318505e-001  6.8979803e-001  7.0388053e-001  7.1041296e-001  6.9311894e-001  7.1862856e-001
  7.4400000e-001  6.9128348e-001  6.6249399e-001  7.0473771e-001  7.0901900e-001  6.8430525e-001  7.0350398e-001  7.0014743e-001  7.0391725e-001  7.0133857e-001  7.1558070e-001
  7.5200000e-001  6.8501053e-001  6.8563045e-001  6.9774476e-001  6.9904891e-001  6.8905371e-001  6.8725503e-001  6.9962521e-001  7.1521655e-001  6.9612312e-001  7.1002606e-001
  7.6000000e-001  6.8938238e-001  6.9020510e-001  7.1531991e-001  6.9316466e-001  6.9158163e-001  6.8202973e-001  6.9758770e-001  7.1555229e-001  6.9308845e-001  7.1492188e-001
  7.6800000e-001  7.0108135e-001  6.8301598e-001  7.0691821e-001  6.8333383e-001  7.1212440e-001  6.8572170e-001  6.9424136e-001  7.2139423e-001  6.8695387e-001  7.0687007e-001
  7.7600000e-001  6.9383794e-001  7.0043983e-001  6.9532733e-001  6.9156196e-001  6.9935324e-001  6.9287740e-001  7.1209214e-001  7.0455602e-001  6.9593506e-001  7.0851705e-001
  7.8400000e-001  7.0918314e-001  6.9891226e-001  6.9552935e-001  7.0423725e-001  6.7548762e-001  6.9743368e-001  7.0571764e-001  7.1475244e-001  6.9298015e-001  7.0666311e-001
  7.9200000e-001  6.8557835e-001  6.8922568e-001  6.9881371e-001  6.7826435e-001  6.9882256e-001  7.0552115e-001  6.8978157e-001  7.1319147e-001  6.8681393e-001  7.1525187e-001
  8.0000000e-001  6.9423662e-001  6.9377762e-001  6.9201372e-001  6.8682946e-001  6.8819306e-001  6.9687989e-001  6.9846589e-001  7.1519192e-001  6.8719747e-001  7.1549888e-001
  8.0800000e-001  6.8465531e-001  6.8387614e-001  6.8796806e-001  7.0106088e-001  6.7787275e-001  6.8647880e-001  6.9164801e-001  7.0044360e-001  6.8438793e-001  6.9539688e-001
  8.1600000e-001  6.9447479e-001  6.7617658e-001  6.7964427e-001  7.0570920e-001  6.6793722e-001  6.9205318e-001  6.9430017e-001  7.0585640e-001  6.9271385e-001  7.0461611e-001
  8.2400000e-001  6.9209133e-001  7.1716166e-001  6.8206693e-001  6.8667447e-001  6.6803426e-001  6.8616310e-001  6.8644813e-001  7.0926037e-001  6.8568152e-001  7.0654042e-001
  8.3200000e-001  6.8772278e-001  6.9860284e-001  6.8364122e-001  6.7641420e-001  6.8796851e-001  6.9410242e-001  6.9787836e-001  7.1126383e-001  6.8875488e-001  6.9916445e-001
  8.4000000e-001  6.8775432e-001  6.8353537e-001  6.8636098e-001  6.7702645e-001  6.9208349e-001  6.9663235e-001  6.8887240e-001  7.0920259e-001  6.7766248e-001  6.9576489e-001
  8.4800000e-001  6.9344685e-001  7.1014235e-001  6.9896460e-001  6.7334244e-001  6.9736876e-001  6.8611633e-001  6.8924729e-001  7.0462457e-001  6.9040392e-001  7.0439289e-001
  8.5600000e-001  6.8180392e-001  6.8693768e-001  6.9809590e-001  6.7471158e-001  6.8791931e-001  6.7964423e-001  6.9104028e-001  7.1556301e-001  6.8377208e-001  7.1475230e-001
  8.6400000e-001  6.8860022e-001  6.7031640e-001  6.9843770e-001  6.9916967e-001  6.9000961e-001  6.8082611e-001  6.9380447e-001  7.0110315e-001  6.8976162e-001  7.0632046e-001
  8.7200000e-001  6.7282063e-001  7.0073804e-001  6.8658083e-001  6.8696705e-001  6.7762461e-001  6.8201057e-001  6.9837119e-001  6.9438958e-001  6.8737997e-001  7.0281900e-001
  8.8000000e-001  6.9055297e-001  6.9939772e-001  6.9517784e-001  6.9382324e-001  6.7226203e-001  6.9539488e-001  6.8653569e-001  7.1176529e-001  6.8257819e-001  6.9821854e-001
  8.8800000e-001  6.9290158e-001  7.0881188e-001  6.8004063e-001  6.9610462e-001  6.8038629e-001  6.8594143e-001  6.8576946e-001  6.9147576e-001  6.8908999e-001  6.9618799e-001
  8.9600000e-001  6.9180812e-001  6.8071041e-001  6.8501334e-001  6.9445372e-001  6.9318353e-001  6.7577148e-001  6.8530727e-001  6.9860639e-001  6.7886148e-001  7.0543181e-001
  9.0400000e-001  6.8461785e-001  6.9373935e-001  6.9569704e-001  6.8677697e-001  6.8796453e-001  6.8009752e-001  6.9656653e-001  6.9804942e-001  6.8403227e-001  7.0288701e-001
  9.1200000e-001  6.8583941e-001  6.7424436e-001  6.7332985e-001  6.8920991e-001  6.6796478e-001  6.9319595e-001  6.9641895e-001  7.1017892e-001  6.9477037e-001  7.0386773e-001
  9.2000000e-001  6.8469430e-001  6.7516673e-001  6.8057500e-001  6.7163242e-001  6.7476861e-001  6.8377369e-001  6.8601474e-001  6.9912441e-001  6.8214049e-001  7.0309905e-001
  9.2800000e-001  6.8432822e-001  6.8455267e-001  6.9276045e-001  6.9568567e-001  6.6416027e-001  6.7566292e-001  6.9532095e-001  6.9433532e-001  6.8635545e-001  6.9629037e-001
  9.3600000e-001  6.7772028e-001  6.9448742e-001  6.8481504e-001  6.9562814e-001  6.8835080e-001  6.8492066e-001  6.8437221e-001  6.9792049e-001  6.8273550e-001  7.0271095e-001
  9.4400000e-001  6.7706625e-001  6.8253142e-001  7.0507059e-001  6.8061414e-001  6.5838951e-001  6.7113810e-001  6.9745533e-001  6.9502806e-001  6.7943222e-001  6.8957544e-001
  9.5200000e-001  6.7572645e-001  6.8428154e-001  6.9896828e-001  6.7748344e-001  6.7445403e-001  6.8751171e-001  6.9170383e-001  6.9582473e-001  6.8014651e-001  6.9517103e-001
  9.6000000e-001  6.7733070e-001  6.9709618e-001  6.7302877e-001  6.9026038e-001  6.7734157e-001  6.7153220e-001  6.7418185e-001  6.8497517e-001  6.7745859e-001  7.0015706e-001
  9.6800000e-001  6.9054751e-001  6.9217065e-001  6.8074739e-001  6.8053449e-001  6.7278185e-001  6.8730772e-001  6.9150083e-001  6.9885434e-001  6.8079795e-001  6.9383657e-001
  9.7600000e-001  6.7490992e-001  6.9959257e-001  6.7763995e-001  6.7018843e-001  6.9318697e-001  6.9172527e-001  6.8626370e-001  6.9621219e-001  6.7912271e-001  6.9598972e-001
  9.8400000e-001  6.8327332e-001  6.7920800e-001  6.8921897e-001  6.9213801e-001  6.7171879e-001  6.8316041e-001  6.8242213e-001  6.9479183e-001  6.8941118e-001  6.8867747e-001
  9.9200000e-001  6.8275447e-001  6.7828691e-001  6.7303123e-001  6.7759881e-001  6.9012302e-001  6.7782805e-001  6.8532075e-001  6.9916208e-001  6.7819786e-001  7.1129244e-001
  1.0000000e+000  6.8359416e-001  6.7360740e-001  6.9318740e-001  6.9999710e-001  6.9107504e-001  6.8827839e-001  6.8815656e-001  7.0009956e-001  6.8317564e-001  6.9481059e-001
  1.0080000e+000  6.8627463e-001  6.7998279e-001  6.6851804e-001  6.8025415e-001  6.7610843e-001  6.7381602e-001  6.8249846e-001  7.0367859e-001  6.8435489e-001  6.8248625e-001
  1.0160000e+000  6.8585114e-001  6.7421724e-001  6.7709974e-001  6.8416354e-001  6.8200794e-001  6.7924673e-001  6.8658554e-001  6.8398927e-001  6.8217099e-001  6.9561085e-001
  1.0240000e+000  6.8830121e-001  6.8660758e-001  6.8165691e-001  6.7203030e-001  6.6697290e-001  6.7386369e-001  6.8536643e-001  6.8943748e-001  6.7939626e-001  6.8260792e-001
  1.0320000e+000  6.8159596e-001  6.8319777e-001  6.8881910e-001  6.7417567e-001  6.7615611e-001  6.7794474e-001  6.8453744e-001  6.8704063e-001  6.7039769e-001  6.8333429e-001
  1.0400000e+000  6.7681257e-001  6.7826978e-001  6.7292907e-001  6.9123601e-001  6.7386160e-001  6.7942482e-001  6.8884540e-001  7.1355721e-001  6.8066570e-001  6.8475845e-001
  1.0480000e+000  6.8370282e-001  7.1743996e-001  6.8554078e-001  6.5783673e-001  6.6992497e-001  6.7596015e-001  6.9005004e-001  6.9013336e-001  6.8153731e-001  6.8375511e-001
  1.0560000e+000  6.7800434e-001  6.9280810e-001  6.9057376e-001  7.0183008e-001  6.8190473e-001  6.7110156e-001  6.8591096e-001  6.9278953e-001  6.8900104e-001  6.9754499e-001
  1.0640000e+000  6.8620101e-001  6.7102593e-001  6.6659755e-001  6.7903757e-001  6.6790253e-001  6.6744246e-001  6.9180029e-001  6.8689405e-001  6.8418780e-001  6.9326885e-001
  1.0720000e+000  6.9556226e-001  6.6950577e-001  6.7800884e-001  6.8173977e-001  6.6950930e-001  6.8375237e-001  6.8557226e-001  6.9944001e-001  6.8478051e-001  6.8794308e-001
  1.0800000e+000  6.8666805e-001  6.8529955e-001  6.8694556e-001  6.7346882e-001  6.7375109e-001  6.6072983e-001  6.7823089e-001  6.9082916e-001  6.8694007e-001  6.9204474e-001
  1.0880000e+000  6.9149131e-001  6.8182685e-001  6.7872088e-001  6.7782215e-001  6.8003504e-001  6.7659221e-001  6.7939312e-001  6.8732973e-001  6.7078110e-001  6.7942521e-001
  1.0960000e+000  6.8475467e-001  6.7437664e-001  6.7907890e-001  6.5339309e-001  6.6842270e-001  6.8326341e-001  6.8932725e-001  6.8824485e-001  6.6805619e-001  6.9209977e-001
  1.1040000e+000  6.7719738e-001  6.8289523e-001  6.7689680e-001  6.7316646e-001  6.6174048e-001  6.6794730e-001  6.8397640e-001  6.8742573e-001  6.7931236e-001  6.8450801e-001
  1.1120000e+000  6.9401742e-001  6.8561092e-001  6.8020595e-001  6.8325330e-001  6.5941320e-001  6.8463150e-001  6.8187704e-001  6.7840167e-001  6.8074929e-001  6.8412241e-001
  1.1200000e+000  6.7886004e-001  6.9095149e-001  6.9692109e-001  6.8353586e-001  6.6142517e-001  6.9106018e-001  6.8422525e-001  6.8469539e-001  6.8177088e-001  6.8117783e-001
  1.1280000e+000  6.7798353e-001  7.0435934e-001  6.7741582e-001  6.9913525e-001  6.7772144e-001  6.9601847e-001  6.8039339e-001  6.6965337e-001  6.8645993e-001  6.7556139e-001
  1.1360000e+000  6.9151738e-001  6.7170512e-001  6.8657493e-001  6.7600288e-001  6.9259088e-001  6.8138313e-001  6.8916214e-001  6.8102682e-001  6.8910929e-001  6.8025683e-001
  1.1440000e+000  6.8131340e-001  6.9014073e-001  6.8836014e-001  6.8628992e-001  6.7158735e-001  6.7852707e-001  6.9286216e-001  6.7952364e-001  6.7492937e-001  6.8428099e-001
  1.1520000e+000  6.8499185e-001  6.7180430e-001  6.7537938e-001  6.9153761e-001  6.8538993e-001  6.8364627e-001  6.8223902e-001  6.8049653e-001  6.9349651e-001  6.7273286e-001
  1.1600000e+000  6.8672904e-001  6.9996997e-001  6.8724657e-001  6.9169183e-001  6.6638460e-001  6.8357268e-001  6.8275870e-001  6.7982712e-001  6.8043394e-001  6.8854062e-001
  1.1680000e+000  6.8457252e-001  6.4855491e-001  6.9408521e-001  6.6495150e-001  6.7094224e-001  6.8047006e-001  6.7740873e-001  6.6710290e-001  6.9184107e-001  6.7514199e-001
  1.1760000e+000  6.9585837e-001  6.8200617e-001  6.7967717e-001  6.7344720e-001  6.5868363e-001  6.8315951e-001  6.8134161e-001  6.7557811e-001  6.7444911e-001  6.8220848e-001
  1.1840000e+000  6.9441657e-001  6.8727160e-001  6.8123929e-001  6.6777782e-001  6.7575108e-001  6.9079071e-001  6.9256641e-001  6.7471893e-001  6.8707724e-001  6.7400367e-001
  1.1920000e+000  6.9261418e-001  6.8097646e-001  6.8565078e-001  6.8764316e-001  7.1090435e-001  6.8204335e-001  6.8036727e-001  6.8205442e-001  6.9176016e-001  6.8372179e-001
  1.2000000e+000  6.8146631e-001  6.9863943e-001  6.8037009e-001  6.8192731e-001  6.8806182e-001  6.7902278e-001  6.8924164e-001  6.9506320e-001  6.8983310e-001  6.7474077e-001
  1.2080000e+000  6.8176948e-001  6.8172481e-001  6.8972573e-001  6.7628646e-001  6.8341638e-001  6.8088976e-001  6.8329633e-001  6.9531511e-001  6.8865809e-001  6.8196011e-001
  1.2160000e+000  6.7623183e-001  6.8392982e-001  6.9999261e-001  6.7875839e-001  6.7836199e-001  6.8258390e-001  6.8666245e-001  6.8501433e-001  6.8885347e-001  6.8484736e-001
  1.2240000e+000  6.8149589e-001  6.8550946e-001  6.9514020e-001  6.6707191e-001  6.8769360e-001  6.7553336e-001  6.8522703e-001  6.7850617e-001  6.9546496e-001  6.8153041e-001
  1.2320000e+000  6.8402624e-001  6.9232613e-001  6.8344015e-001  6.8444349e-001  6.9430970e-001  6.6738532e-001  6.9530634e-001  6.8494538e-001  6.8458759e-001  6.7702349e-001
  1.2400000e+000  6.8441538e-001  6.7663890e-001  6.8939220e-001  6.8661205e-001  6.7187060e-001  6.7609032e-001  6.8145259e-001  6.8090219e-001  6.8593040e-001  6.8130068e-001
