  0.0000000e+000  9.5689307e-001  1.0000000e+000
  8.0000000e-003  9.5921484e-001  9.9946249e-001
  1.6000000e-002  9.5690868e-001  9.9802019e-001
  2.4000000e-002  9.6426296e-001  9.9610304e-001
  3.2000000e-002  9.5746681e-001  9.9420657e-001
  4.0000000e-002  9.6579853e-001  9.9269516e-001
  4.8000000e-002  9.5714589e-001  9.9170343e-001
  5.6000000e-002  9.6242758e-001  9.9116776e-001
  6.4000000e-002  9.6439114e-001  9.9094210e-001
  7.2000000e-002  9.6611104e-001  9.9091256e-001
  8.0000000e-002  9.5846510e-001  9.9104390e-001
  8.8000000e-002  9.6405396e-001  9.9134737e-001
  9.6000000e-002  9.6637978e-001  9.9181376e-001
  1.0400000e-001  9.6240617e-001  9.9236992e-001
  1.1200000e-001  9.6826126e-001  9.9289040e-001
  1.2000000e-001  9.7175960e-001  9.9325109e-001
  1.2800000e-001  9.7985651e-001  9.9338405e-001
  1.3600000e-001  9.7426439e-001  9.9329806e-001
  1.4400000e-001  9.6886010e-001  9.9305823e-001
  1.5200000e-001  9.6825702e-001  9.9274628e-001
  1.6000000e-001  9.6255421e-001  9.9242980e-001
  1.6800000e-001  9.4779245e-001  9.9215435e-001
  1.7600000e-001  9.6483850e-001  9.9195111e-001
  1.8400000e-001  9.6827315e-001  9.9184382e-001
  1.9200000e-001  9.6185203e-001  9.9184479e-001
  2.0000000e-001  9.7024991e-001  9.9194459e-001
  2.0800000e-001  9.7487829e-001  9.9210733e-001
  2.1600000e-001  9.6028702e-001  9.9228003e-001
  2.2400000e-001  9.6117382e-001  9.9241235e-001
  2.3200000e-001  9.5223356e-001  9.9247483e-001
  2.4000000e-001  9.6894931e-001  9.9246495e-001
  2.4800000e-001  9.7199912e-001  9.9240005e-001
  2.5600000e-001  9.6914148e-001  9.9230465e-001
  2.6400000e-001  9.7136552e-001  9.9220136e-001
  2.7200000e-001  9.6360758e-001  9.9210892e-001
  2.8000000e-001  9.7016494e-001  9.9204357e-001
  2.8800000e-001  9.6754251e-001  9.9201812e-001
  2.9600000e-001  9.6132051e-001  9.9203723e-001
  3.0400000e-001  9.5858584e-001  9.9209245e-001
  3.1200000e-001  9.6865610e-001  9.9216269e-001
