  1.8000000e+000  1.1467125e-005
  1.8521008e+000  3.2350453e-005
  1.9042017e+000  6.0667581e-005
  1.9563025e+000  9.4641152e-005
  2.0084034e+000  1.3264107e-004
  2.0605042e+000  1.7328862e-004
  2.1126050e+000  2.1520953e-004
  2.1647059e+000  2.5731870e-004
  2.2168067e+000  2.9862968e-004
  2.2689076e+000  3.3810441e-004
  2.3210084e+000  3.7485164e-004
  2.3731092e+000  4.0802318e-004
  2.4252101e+000  4.3691196e-004
  2.4773109e+000  4.6097264e-004
  2.5294118e+000  4.7999419e-004
  2.5815126e+000  4.9398500e-004
  2.6336134e+000  5.0302954e-004
  2.6857143e+000  5.0734250e-004
  2.7378151e+000  5.0730765e-004
  2.7899160e+000  5.0333144e-004
  2.8420168e+000  4.9565027e-004
  2.8941176e+000  4.8440130e-004
  2.9462185e+000  4.6978763e-004
  2.9983193e+000  4.5214128e-004
  3.0504202e+000  4.3184426e-004
  3.1025210e+000  4.0927248e-004
  3.1546218e+000  3.8480383e-004
  3.2067227e+000  3.5884314e-004
  3.2588235e+000  3.3183283e-004
  3.3109244e+000  3.0424516e-004
  3.3630252e+000  2.7657224e-004
  3.4151261e+000  2.4932204e-004
  3.4672269e+000  2.2302171e-004
  3.5193277e+000  1.9823346e-004
  3.5714286e+000  1.7557848e-004
  3.6235294e+000  1.5574518e-004
  3.6756303e+000  1.3945716e-004
  3.7277311e+000  1.2739763e-004
  3.7798319e+000  1.2011178e-004
  3.8319328e+000  1.1791653e-004
  3.8840336e+000  1.2083977e-004
  3.9361345e+000  1.2859695e-004
  3.9882353e+000  1.4060231e-004
  4.0403361e+000  1.5600777e-004
  4.0924370e+000  1.7376191e-004
  4.1445378e+000  1.9268257e-004
  4.1966387e+000  2.1153677e-004
  4.2487395e+000  2.2912160e-004
  4.3008403e+000  2.4433945e-004
  4.3529412e+000  2.5626168e-004
  4.4050420e+000  2.6417584e-004
  4.4571429e+000  2.6761433e-004
  4.5092437e+000  2.6636380e-004
  4.5613445e+000  2.6045728e-004
  4.6134454e+000  2.5015205e-004
  4.6655462e+000  2.3589704e-004
  4.7176471e+000  2.1829381e-004
  4.7697479e+000  1.9805466e-004
  4.8218487e+000  1.7596074e-004
  4.8739496e+000  1.5282227e-004
  4.9260504e+000  1.2944223e-004
  4.9781513e+000  1.0658414e-004
  5.0302521e+000  8.4943927e-005
  5.0823529e+000  6.5125768e-005
  5.1344538e+000  4.7621239e-005
  5.1865546e+000  3.2791253e-005
  5.2386555e+000  2.0850153e-005
  5.2907563e+000  1.1851384e-005
  5.3428571e+000  5.6743240e-006
  5.3949580e+000  2.0119007e-006
  5.4470588e+000  3.5878478e-007
  5.4991597e+000  0.0000000e+000
  5.5512605e+000  0.0000000e+000
  5.6033613e+000  0.0000000e+000
  5.6554622e+000  0.0000000e+000
  5.7075630e+000  0.0000000e+000
  5.7596639e+000  0.0000000e+000
  5.8117647e+000  0.0000000e+000
  5.8638655e+000  0.0000000e+000
  5.9159664e+000  0.0000000e+000
  5.9680672e+000  0.0000000e+000
  6.0201681e+000  0.0000000e+000
  6.0722689e+000  0.0000000e+000
  6.1243697e+000  0.0000000e+000
  6.1764706e+000  0.0000000e+000
  6.2285714e+000  0.0000000e+000
  6.2806723e+000  0.0000000e+000
  6.3327731e+000  0.0000000e+000
  6.3848739e+000  0.0000000e+000
  6.4369748e+000  0.0000000e+000
  6.4890756e+000  0.0000000e+000
  6.5411765e+000  0.0000000e+000
  6.5932773e+000  0.0000000e+000
  6.6453782e+000  0.0000000e+000
  6.6974790e+000  0.0000000e+000
  6.7495798e+000  0.0000000e+000
  6.8016807e+000  0.0000000e+000
  6.8537815e+000  0.0000000e+000
  6.9058824e+000  0.0000000e+000
  6.9579832e+000  0.0000000e+000
  7.0100840e+000  0.0000000e+000
  7.0621849e+000  2.1323031e-007
  7.1142857e+000  8.1061756e-007
  7.1663866e+000  1.8693941e-006
  7.2184874e+000  3.3875104e-006
  7.2705882e+000  5.2980328e-006
  7.3226891e+000  7.4834883e-006
  7.3747899e+000  9.7901188e-006
  7.4268908e+000  1.2042014e-005
  7.4789916e+000  1.4055097e-005
  7.5310924e+000  1.5650931e-005
  7.5831933e+000  1.6670335e-005
  7.6352941e+000  1.6986782e-005
  7.6873950e+000  1.6519567e-005
  7.7394958e+000  1.5246729e-005
  7.7915966e+000  1.3217723e-005
  7.8436975e+000  1.0565823e-005
  7.8957983e+000  7.5202531e-006
  7.9478992e+000  4.4180415e-006
  8.0000000e+000  1.7155978e-006
