  -3.2000000e-01   6.7290405e-01   7.9681052e-01  -1.9055732e-01
  -3.1200000e-01   6.7445301e-01   7.9544030e-01  -1.8790541e-01
  -3.0400000e-01   6.7742974e-01   7.9407781e-01  -1.7674913e-01
  -2.9600000e-01   6.8034995e-01   7.9272314e-01  -1.6819467e-01
  -2.8800000e-01   6.8451554e-01   7.9137644e-01  -1.6079064e-01
  -2.8000000e-01   6.9138379e-01   7.9003783e-01  -1.5476306e-01
  -2.7200000e-01   6.9752303e-01   7.8870745e-01  -1.4907132e-01
  -2.6400000e-01   7.0363381e-01   7.8738546e-01  -1.4326709e-01
  -2.5600000e-01   7.1107743e-01   7.8607200e-01  -1.3804393e-01
  -2.4800000e-01   7.1658703e-01   7.8476724e-01  -1.3200788e-01
  -2.4000000e-01   7.2140030e-01   7.8347137e-01  -1.2658821e-01
  -2.3200000e-01   7.2682537e-01   7.8218456e-01  -1.2060305e-01
  -2.2400000e-01   7.3160953e-01   7.8090702e-01  -1.1611604e-01
  -2.1600000e-01   7.3735321e-01   7.7963896e-01  -1.1292931e-01
  -2.0800000e-01   7.4398103e-01   7.7838061e-01  -1.0871207e-01
  -2.0000000e-01   7.5209915e-01   7.7713221e-01  -1.0564103e-01
  -1.9200000e-01   7.6083206e-01   7.7589403e-01  -1.0133863e-01
  -1.8400000e-01   7.6908968e-01   7.7466634e-01  -9.7790508e-02
  -1.7600000e-01   7.7947536e-01   7.7344947e-01  -9.4270438e-02
  -1.6800000e-01   7.8899459e-01   7.7224373e-01  -9.1654966e-02
  -1.6000000e-01   7.9978070e-01   7.7104950e-01  -9.0111815e-02
  -1.5200000e-01   8.0967414e-01   7.6986718e-01  -8.7441378e-02
  -1.4400000e-01   8.1884526e-01   7.6869718e-01  -8.4137576e-02
  -1.3600000e-01   8.2879363e-01   7.6754001e-01  -8.0338944e-02
  -1.2800000e-01   8.3884201e-01   7.6639619e-01  -7.7539179e-02
  -1.2000000e-01   8.5025580e-01   7.6526633e-01  -7.5146455e-02
  -1.1200000e-01   8.6450802e-01   7.6415108e-01  -7.3747558e-02
  -1.0400000e-01   8.8103350e-01   7.6305122e-01  -7.3261517e-02
  -9.6000000e-02   8.9641822e-01   7.6196760e-01  -7.1987834e-02
  -8.8000000e-02   9.1046931e-01   7.6090123e-01  -7.1480734e-02
  -8.0000000e-02   9.2242138e-01   7.5985328e-01  -6.8997813e-02
  -7.2000000e-02   9.3130236e-01   7.5882513e-01  -6.5804333e-02
