  0.0000000e+000  9.9311553e-001  1.0000000e+000
  8.0000000e-003  1.0000000e+000  9.9684992e-001
  1.6000000e-002  9.8685501e-001  9.9028606e-001
  2.4000000e-002  9.8002508e-001  9.8516381e-001
  3.2000000e-002  9.7847209e-001  9.8268134e-001
  4.0000000e-002  9.6147789e-001  9.8089629e-001
  4.8000000e-002  9.7615129e-001  9.7911174e-001
  5.6000000e-002  9.6713846e-001  9.7841910e-001
  6.4000000e-002  9.8351651e-001  9.7825319e-001
  7.2000000e-002  9.6653520e-001  9.7575247e-001
  8.0000000e-002  9.7908992e-001  9.6958275e-001
  8.8000000e-002  9.4465917e-001  9.6214043e-001
  9.6000000e-002  9.4862221e-001  9.5671063e-001
  1.0400000e-001  9.4656652e-001  9.5404105e-001
  1.1200000e-001  9.3697923e-001  9.5283711e-001
  1.2000000e-001  9.6492992e-001  9.5207099e-001
  1.2800000e-001  9.4630065e-001  9.5119360e-001
  1.3600000e-001  9.4096102e-001  9.4904792e-001
  1.4400000e-001  9.5436579e-001  9.4442650e-001
  1.5200000e-001  9.1619588e-001  9.3770782e-001
  1.6000000e-001  9.1981401e-001  9.3081454e-001
  1.6800000e-001  9.2846482e-001  9.2548707e-001
  1.7600000e-001  9.2491061e-001  9.2227519e-001
  1.8400000e-001  9.0455310e-001  9.2092095e-001
  1.9200000e-001  9.2323799e-001  9.2069474e-001
  2.0000000e-001  9.0554808e-001  9.2025201e-001
  2.0800000e-001  9.2768637e-001  9.1806873e-001
  2.1600000e-001  9.2201706e-001  9.1353253e-001
  2.2400000e-001  8.9704566e-001  9.0737475e-001
  2.3200000e-001  8.8777711e-001  9.0096252e-001
  2.4000000e-001  8.9032253e-001  8.9543960e-001
  2.4800000e-001  8.8531137e-001  8.9140800e-001
  2.5600000e-001  8.9165969e-001  8.8882992e-001
  2.6400000e-001  8.7580845e-001  8.8699724e-001
  2.7200000e-001  8.9626978e-001  8.8494408e-001
  2.8000000e-001  8.8770963e-001  8.8216479e-001
  2.8800000e-001  8.5432624e-001  8.7888138e-001
  2.9600000e-001  8.7501459e-001  8.7566865e-001
  3.0400000e-001  8.7270016e-001  8.7303681e-001
