 -1.2800000e-001  9.2685195e-001  7.1900479e-001 -1.3436666e-001
 -1.2000000e-001  9.3663290e-001  7.1746663e-001 -1.0320824e-001
 -1.1200000e-001  9.3303924e-001  7.1593176e-001 -1.0843962e-001
 -1.0400000e-001  9.4625364e-001  7.1440018e-001 -7.8941184e-002
 -9.6000000e-002  9.5252433e-001  7.1287187e-001 -6.8302103e-002
 -8.8000000e-002  9.3834619e-001  7.1134683e-001 -7.3925279e-002
 -8.0000000e-002  9.4945449e-001  7.0982505e-001 -4.7988030e-002
 -7.2000000e-002  9.5130975e-001  7.0830653e-001 -6.3730736e-002
 -6.4000000e-002  9.4549916e-001  7.0679126e-001 -5.6991719e-002
 -5.6000000e-002  9.6356067e-001  7.0527923e-001 -5.0077337e-002
 -4.8000000e-002  9.6684149e-001  7.0377043e-001 -3.3596798e-002
 -4.0000000e-002  9.7430808e-001  7.0226486e-001 -3.9863279e-002
 -3.2000000e-002  9.7336912e-001  7.0076252e-001 -4.4820331e-002
 -2.4000000e-002  9.8399790e-001  6.9926338e-001 -3.4533255e-002
 -1.6000000e-002  9.8185436e-001  6.9776746e-001 -3.4596412e-002
 -8.0000000e-003  1.0000000e+000  6.9627473e-001 -3.7073244e-002
  0.0000000e+000  9.6620334e-001  6.9478520e-001 -3.1880195e-002
  8.0000000e-003  9.7221455e-001  6.9329885e-001 -2.3298568e-002
  1.6000000e-002  9.6421580e-001  6.9181569e-001 -3.8236587e-002
  2.4000000e-002  9.6717679e-001  6.9033569e-001 -3.1972654e-002
  3.2000000e-002  9.6957653e-001  6.8885887e-001 -2.2046683e-002
  4.0000000e-002  9.7377223e-001  6.8738520e-001 -3.4948112e-002
  4.8000000e-002  9.6678845e-001  6.8591468e-001 -8.5545174e-003
  5.6000000e-002  9.5170386e-001  6.8444731e-001 -1.4331261e-002
  6.4000000e-002  9.5536320e-001  6.8298308e-001 -1.2311186e-002
  7.2000000e-002  9.4577402e-001  6.8152198e-001 -3.6144347e-002
  8.0000000e-002  9.3447167e-001  6.8006401e-001 -2.0439127e-002
  8.8000000e-002  9.4350869e-001  6.7860916e-001 -3.7283672e-002
  9.6000000e-002  9.4063724e-001  6.7715742e-001 -2.2251542e-002
  1.0400000e-001  9.3919630e-001  6.7570878e-001 -3.6412432e-002
  1.1200000e-001  9.3001290e-001  6.7426325e-001 -1.0800825e-002
  1.2000000e-001  9.3359777e-001  6.7282080e-001 -1.6769263e-002
  1.2800000e-001  9.1942530e-001  6.7138144e-001 -2.8305885e-002
  1.3600000e-001  9.3632595e-001  6.6994516e-001 -2.3763323e-002
  1.4400000e-001  9.2438345e-001  6.6851196e-001 -1.1535414e-002
  1.5200000e-001  9.1429215e-001  6.6708182e-001 -2.1915221e-002
  1.6000000e-001  9.0211262e-001  6.6565474e-001 -1.7651341e-002
  1.6800000e-001  9.1106527e-001  6.6423071e-001 -1.5895100e-002
  1.7600000e-001  9.0644097e-001  6.6280973e-001 -2.2165642e-002
  1.8400000e-001  9.0613030e-001  6.6139179e-001 -1.9100505e-002
  1.9200000e-001  8.9665469e-001  6.5997688e-001 -3.2106309e-002
  2.0000000e-001  8.7495037e-001  6.5856500e-001 -2.4556842e-002
  2.0800000e-001  8.7688410e-001  6.5715614e-001 -2.4866761e-002
  2.1600000e-001  8.6225032e-001  6.5575029e-001 -8.0719917e-003
  2.2400000e-001  8.8012236e-001  6.5434745e-001 -1.5720020e-002
  2.3200000e-001  8.8437966e-001  6.5294761e-001 -1.4116570e-002
  2.4000000e-001  8.5629532e-001  6.5155077e-001 -1.4510572e-002
  2.4800000e-001  8.6874467e-001  6.5015691e-001 -1.8739330e-002
  2.5600000e-001  8.7194951e-001  6.4876604e-001 -3.5954067e-002
  2.6400000e-001  8.5379687e-001  6.4737814e-001 -1.4314861e-002
  2.7200000e-001  8.4706782e-001  6.4599321e-001 -3.0366478e-002
  2.8000000e-001  8.4523125e-001  6.4461125e-001 -1.3037448e-002
  2.8800000e-001  8.3579032e-001  6.4323224e-001 -2.8983499e-002
  2.9600000e-001  8.4143006e-001  6.4185618e-001 -2.5455829e-002
  3.0400000e-001  8.3654406e-001  6.4048306e-001 -1.1133102e-002
  3.1200000e-001  8.2844386e-001  6.3911288e-001 -1.9752630e-002
  3.2000000e-001  8.1909437e-001  6.3774564e-001 -2.3150733e-002
  3.2800000e-001  8.0774493e-001  6.3638131e-001 -1.6606981e-002
  3.3600000e-001  8.0639635e-001  6.3501991e-001 -1.8308334e-002
  3.4400000e-001  8.2682852e-001  6.3366142e-001 -3.2543214e-002
  3.5200000e-001  7.9686792e-001  6.3230584e-001 -1.0165761e-002
  3.6000000e-001  8.0302809e-001  6.3095315e-001 -1.9649422e-002
  3.6800000e-001  7.8814775e-001  6.2960336e-001 -1.6868970e-002
  3.7600000e-001  7.9130977e-001  6.2825646e-001 -2.1624863e-002
  3.8400000e-001  8.0488923e-001  6.2691243e-001 -2.1120993e-002
  3.9200000e-001  7.9742759e-001  6.2557129e-001 -2.3854746e-002
  4.0000000e-001  7.6905806e-001  6.2423301e-001 -1.0326993e-002
  4.0800000e-001  7.5860464e-001  6.2289760e-001 -1.9583665e-002
  4.1600000e-001  7.7187833e-001  6.2156504e-001 -2.4648705e-002
  4.2400000e-001  7.7738860e-001  6.2023533e-001 -2.9290757e-002
  4.3200000e-001  7.4987025e-001  6.1890847e-001 -2.1133570e-002
  4.4000000e-001  7.5395420e-001  6.1758444e-001 -8.3375658e-003
  4.4800000e-001  7.5438160e-001  6.1626325e-001 -6.0090647e-003
  4.5600000e-001  7.5700606e-001  6.1494489e-001 -2.5148170e-002
  4.6400000e-001  7.4717422e-001  6.1362934e-001 -1.5506677e-003
  4.7200000e-001  7.4242012e-001  6.1231661e-001 -4.6993489e-003
  4.8000000e-001  7.4159456e-001  6.1100669e-001 -1.3819860e-002
  4.8800000e-001  7.3330730e-001  6.0969957e-001 -2.1892882e-002
  4.9600000e-001  7.2933605e-001  6.0839525e-001 -1.2175394e-002
  5.0400000e-001  7.1100685e-001  6.0709371e-001 -1.1461379e-002
  5.1200000e-001  7.1719095e-001  6.0579496e-001 -1.0671312e-002
  5.2000000e-001  7.3366199e-001  6.0449899e-001 -2.4002591e-002
  5.2800000e-001  6.9758503e-001  6.0320580e-001 -1.2092257e-002
  5.3600000e-001  7.0641465e-001  6.0191536e-001 -2.3914664e-002
  5.4400000e-001  6.9352373e-001  6.0062769e-001 -1.1729751e-002
  5.5200000e-001  6.9774687e-001  5.9934278e-001 -2.1539227e-002
  5.6000000e-001  6.8376454e-001  5.9806061e-001 -3.7811289e-003
  5.6800000e-001  6.9172810e-001  5.9678119e-001 -1.5950780e-002
  5.7600000e-001  6.7265507e-001  5.9550450e-001  6.2832578e-003
  5.8400000e-001  6.7633823e-001  5.9423054e-001 -1.6130787e-002
  5.9200000e-001  6.7608631e-001  5.9295931e-001 -8.2627654e-003
  6.0000000e-001  6.6341856e-001  5.9169080e-001 -1.5909726e-002
  6.0800000e-001  6.5609191e-001  5.9042500e-001 -3.8757100e-003
  6.1600000e-001  6.6619139e-001  5.8916191e-001 -3.1876007e-003
  6.2400000e-001  6.5619268e-001  5.8790153e-001 -1.5999775e-002
  6.3200000e-001  6.4894814e-001  5.8664383e-001 -9.2462720e-003
  6.4000000e-001  6.4277603e-001  5.8538883e-001 -1.7669797e-003
  6.4800000e-001  6.4035728e-001  5.8413652e-001 -1.2460742e-003
  6.5600000e-001  6.4002906e-001  5.8288688e-001 -9.3948514e-003
  6.6400000e-001  6.3813672e-001  5.8163992e-001 -1.0761531e-002
  6.7200000e-001  6.4092722e-001  5.8039562e-001 -1.6315716e-002
  6.8000000e-001  6.2638746e-001  5.7915399e-001 -5.3627653e-003
  6.8800000e-001  6.2530593e-001  5.7791501e-001 -1.1903411e-002
  6.9600000e-001  6.0872442e-001  5.7667868e-001 -1.1069030e-002
  7.0400000e-001  6.3514373e-001  5.7544500e-001 -2.5333219e-004
  7.1200000e-001  6.0994268e-001  5.7421396e-001  1.6551256e-003
  7.2000000e-001  6.1495824e-001  5.7298555e-001 -1.6100503e-002
  7.2800000e-001  6.1643928e-001  5.7175977e-001 -2.0988696e-002
  7.3600000e-001  5.9074705e-001  5.7053661e-001 -2.0118366e-002
  7.4400000e-001  6.0718616e-001  5.6931607e-001 -1.4409765e-002
  7.5200000e-001  5.8559663e-001  5.6809813e-001 -7.1062388e-003
  7.6000000e-001  5.8252124e-001  5.6688281e-001 -1.6161961e-002
  7.6800000e-001  5.7436511e-001  5.6567008e-001 -8.2680626e-003
  7.7600000e-001  5.8071441e-001  5.6445995e-001 -1.2598213e-002
  7.8400000e-001  5.9112671e-001  5.6325241e-001 -5.2687405e-003
  7.9200000e-001  5.7014738e-001  5.6204745e-001 -1.1743970e-003
  8.0000000e-001  5.6960686e-001  5.6084507e-001  8.3555469e-004
  8.0800000e-001  5.7333546e-001  5.5964526e-001  1.1254899e-003
  8.1600000e-001  5.6134787e-001  5.5844801e-001 -7.8171813e-003
  8.2400000e-001  5.7154590e-001  5.5725333e-001 -9.4668991e-003
  8.3200000e-001  5.6381653e-001  5.5606121e-001 -8.6694356e-003
  8.4000000e-001  5.6876094e-001  5.5487163e-001 -4.3066579e-003
  8.4800000e-001  5.5244473e-001  5.5368460e-001 -4.9976327e-003
  8.5600000e-001  5.6676060e-001  5.5250011e-001 -1.5899969e-002
  8.6400000e-001  5.5447589e-001  5.5131815e-001 -1.4217850e-002
  8.7200000e-001  5.5446211e-001  5.5013872e-001 -1.5093629e-002
  8.8000000e-001  5.4079659e-001  5.4896182e-001 -1.8690117e-002
  8.8800000e-001  5.6020854e-001  5.4778743e-001 -9.1458493e-003
  8.9600000e-001  5.3980501e-001  5.4661555e-001 -8.4468949e-003
  9.0400000e-001  5.3203111e-001  5.4544618e-001 -5.8845114e-005
  9.1200000e-001  5.3231358e-001  5.4427932e-001  4.5106095e-003
  9.2000000e-001  5.1804737e-001  5.4311495e-001  7.4659961e-004
  9.2800000e-001  5.3092936e-001  5.4195307e-001  2.0191447e-003
  9.3600000e-001  5.1016985e-001  5.4079367e-001 -9.4563056e-003
  9.4400000e-001  5.1449446e-001  5.3963676e-001 -1.4878826e-002
  9.5200000e-001  5.3227916e-001  5.3848232e-001  2.5456925e-003
  9.6000000e-001  5.2656632e-001  5.3733035e-001 -1.1851876e-002
  9.6800000e-001  5.1827659e-001  5.3618085e-001 -2.1209264e-002
  9.7600000e-001  5.2546948e-001  5.3503380e-001 -1.1822105e-002
  9.8400000e-001  5.0280180e-001  5.3388921e-001 -5.3033575e-003
  9.9200000e-001  5.1047865e-001  5.3274707e-001  9.7722157e-004
  1.0000000e+000  5.0365090e-001  5.3160737e-001 -3.4241313e-003
  1.0080000e+000  5.0101962e-001  5.3047010e-001 -4.9399699e-003
  1.0160000e+000  5.0565189e-001  5.2933528e-001  1.4423260e-003
  1.0240000e+000  4.9861735e-001  5.2820287e-001  7.5898005e-003
  1.0320000e+000  5.0147123e-001  5.2707290e-001 -7.3486252e-003
  1.0400000e+000  5.0559118e-001  5.2594533e-001  8.1999650e-003
  1.0480000e+000  4.8448141e-001  5.2482019e-001 -5.0067665e-003
  1.0560000e+000  5.0508230e-001  5.2369744e-001 -6.6411378e-003
  1.0640000e+000  4.8561355e-001  5.2257710e-001 -7.1577448e-003
  1.0720000e+000  4.8468417e-001  5.2145916e-001 -5.1805256e-003
  1.0800000e+000  4.8653174e-001  5.2034361e-001  4.6446861e-003
  1.0880000e+000  4.8411106e-001  5.1923044e-001  8.4151828e-004
  1.0960000e+000  4.8835103e-001  5.1811966e-001 -5.0457743e-003
  1.1040000e+000  4.9332703e-001  5.1701125e-001 -1.3210126e-002
  1.1120000e+000  4.7540324e-001  5.1590522e-001 -1.7594653e-002
  1.1200000e+000  4.7694100e-001  5.1480155e-001 -2.3598428e-002
  1.1280000e+000  4.9300041e-001  5.1370024e-001 -3.9562405e-003
  1.1360000e+000  4.6040779e-001  5.1260128e-001 -7.1320242e-003
  1.1440000e+000  4.6781703e-001  5.1150468e-001 -5.3854193e-003
  1.1520000e+000  4.8693334e-001  5.1041042e-001 -1.4573706e-002
  1.1600000e+000  4.7045022e-001  5.0931851e-001 -4.2448620e-003
  1.1680000e+000  4.7977530e-001  5.0822893e-001 -6.5575725e-003
  1.1760000e+000  4.8486398e-001  5.0714168e-001 -3.3990689e-004
  1.1840000e+000  4.6789332e-001  5.0605676e-001  1.9942752e-003
  1.1920000e+000  4.7262608e-001  5.0497416e-001 -1.1303577e-002
  1.2000000e+000  4.6498590e-001  5.0389387e-001 -5.9434706e-003
  1.2080000e+000  4.6603065e-001  5.0281590e-001 -6.7171352e-003
  1.2160000e+000  4.5847536e-001  5.0174023e-001 -6.7009175e-003
  1.2240000e+000  4.5049097e-001  5.0066686e-001 -1.1219240e-002
  1.2320000e+000  4.4847055e-001  4.9959579e-001 -1.3261187e-002
  1.2400000e+000  4.5277177e-001  4.9852701e-001 -2.5659351e-003
  1.2480000e+000  4.5557377e-001  4.9746052e-001  3.2826601e-004
  1.2560000e+000  4.5840085e-001  4.9639631e-001 -3.6148742e-003
  1.2640000e+000  4.7709436e-001  4.9533437e-001  1.1022173e-002
  1.2720000e+000  4.4966574e-001  4.9427471e-001 -1.5721180e-003
  1.2800000e+000  4.5211582e-001  4.9321731e-001 -6.6807374e-003
  1.2880000e+000  4.4103821e-001  4.9216218e-001 -5.2296702e-003
  1.2960000e+000  4.4424163e-001  4.9110930e-001 -1.3383832e-002
  1.3040000e+000  4.4875655e-001  4.9005867e-001 -8.8364075e-004
  1.3120000e+000  4.4144960e-001  4.8901030e-001 -1.4944245e-002
  1.3200000e+000  4.3246317e-001  4.8796416e-001 -3.2173112e-003
