  0.0000000e+000  1.0000000e+000  1.0000000e+000
  8.0000000e-003  9.9624461e-001  1.0000185e+000
  1.6000000e-002  9.9600680e-001  1.0000433e+000
  2.4000000e-002  9.9588436e-001  1.0000034e+000
  3.2000000e-002  9.9464170e-001  9.9983756e-001
  4.0000000e-002  9.9276901e-001  9.9953842e-001
  4.8000000e-002  9.8656450e-001  9.9914342e-001
  5.6000000e-002  9.7576314e-001  9.9868182e-001
  6.4000000e-002  9.6426447e-001  9.9814801e-001
  7.2000000e-002  9.5133622e-001  9.9753877e-001
  8.0000000e-002  9.4023603e-001  9.9689604e-001
  8.8000000e-002  9.3035760e-001  9.9628454e-001
  9.6000000e-002  9.2367955e-001  9.9573101e-001
  1.0400000e-001  9.1486255e-001  9.9520994e-001
  1.1200000e-001  9.0579701e-001  9.9468889e-001
  1.2000000e-001  8.9489814e-001  9.9416233e-001
  1.2800000e-001  8.8358405e-001  9.9363537e-001
  1.3600000e-001  8.7298537e-001  9.9310216e-001
  1.4400000e-001  8.6317243e-001  9.9256131e-001
  1.5200000e-001  8.5520117e-001  9.9203875e-001
  1.6000000e-001  8.4886812e-001  9.9157408e-001
  1.6800000e-001  8.4171729e-001  9.9118626e-001
  1.7600000e-001  8.3593502e-001  9.9086375e-001
  1.8400000e-001  8.3001189e-001  9.9058249e-001
  1.9200000e-001  8.2396091e-001  9.9032006e-001
  2.0000000e-001  8.1944463e-001  9.9005593e-001
  2.0800000e-001  8.1512381e-001  9.8977573e-001
  2.1600000e-001  8.1073662e-001  9.8948255e-001
  2.2400000e-001  8.0549479e-001  9.8919788e-001
  2.3200000e-001  8.0099088e-001  9.8894653e-001
  2.4000000e-001  7.9625885e-001  9.8874188e-001
  2.4800000e-001  7.9153045e-001  9.8858281e-001
  2.5600000e-001  7.8998632e-001  9.8845658e-001
  2.6400000e-001  7.8950794e-001  9.8834329e-001
  2.7200000e-001  7.8827080e-001  9.8822445e-001
  2.8000000e-001  7.8697415e-001  9.8809368e-001
  2.8800000e-001  7.8481184e-001  9.8795944e-001
  2.9600000e-001  7.8025916e-001  9.8783752e-001
  3.0400000e-001  7.7719619e-001  9.8774223e-001
  3.1200000e-001  7.7466858e-001  9.8768172e-001
  3.2000000e-001  7.7364211e-001  9.8765543e-001
  3.2800000e-001  7.7520193e-001  9.8765339e-001
  3.3600000e-001  7.7870857e-001  9.8766137e-001
  3.4400000e-001  7.8041636e-001  9.8766983e-001
  3.5200000e-001  7.8085108e-001  9.8767837e-001
  3.6000000e-001  7.7929174e-001  9.8769281e-001
  3.6800000e-001  7.7676374e-001  9.8772045e-001
  3.7600000e-001  7.7494552e-001  9.8776689e-001
  3.8400000e-001  7.7516642e-001  9.8783302e-001
  3.9200000e-001  7.7943123e-001  9.8791254e-001
  4.0000000e-001  7.8327810e-001  9.8799433e-001
  4.0800000e-001  7.8808074e-001  9.8806872e-001
  4.1600000e-001  7.9094533e-001  9.8813133e-001
  4.2400000e-001  7.9020959e-001  9.8818210e-001
  4.3200000e-001  7.8861509e-001  9.8822324e-001
  4.4000000e-001  7.8563143e-001  9.8825811e-001
  4.4800000e-001  7.8423228e-001  9.8828911e-001
  4.5600000e-001  7.8552860e-001  9.8831505e-001
  4.6400000e-001  7.8827765e-001  9.8833198e-001
  4.7200000e-001  7.9128024e-001  9.8833711e-001
  4.8000000e-001  7.9259373e-001  9.8833090e-001
  4.8800000e-001  7.9345507e-001  9.8831556e-001
  4.9600000e-001  7.9039194e-001  9.8829363e-001
  5.0400000e-001  7.8773291e-001  9.8826777e-001
  5.1200000e-001  7.8492486e-001  9.8823976e-001
  5.2000000e-001  7.8403894e-001  9.8820867e-001
  5.2800000e-001  7.8425789e-001  9.8817185e-001
  5.3600000e-001  7.8632282e-001  9.8812832e-001
  5.4400000e-001  7.8613652e-001  9.8808027e-001
  5.5200000e-001  7.8674050e-001  9.8803109e-001
  5.6000000e-001  7.8468520e-001  9.8798382e-001
  5.6800000e-001  7.8291986e-001  9.8794126e-001
  5.7600000e-001  7.7925478e-001  9.8790512e-001
  5.8400000e-001  7.7816428e-001  9.8787437e-001
  5.9200000e-001  7.7916107e-001  9.8784616e-001
  6.0000000e-001  7.7908034e-001  9.8781935e-001
  6.0800000e-001  7.7931133e-001  9.8779585e-001
  6.1600000e-001  7.7974950e-001  9.8777847e-001
  6.2400000e-001  7.7984846e-001  9.8776928e-001
  6.3200000e-001  7.7888278e-001  9.8777012e-001
  6.4000000e-001  7.7800807e-001  9.8778211e-001
  6.4800000e-001  7.7853075e-001  9.8780361e-001
  6.5600000e-001  7.7872667e-001  9.8783093e-001
  6.6400000e-001  7.7964276e-001  9.8786206e-001
  6.7200000e-001  7.8061988e-001  9.8789838e-001
  6.8000000e-001  7.8192764e-001  9.8794204e-001
  6.8800000e-001  7.8202041e-001  9.8799395e-001
  6.9600000e-001  7.8393208e-001  9.8805487e-001
  7.0400000e-001  7.8458917e-001  9.8812565e-001
  7.1200000e-001  7.8558773e-001  9.8820487e-001
  7.2000000e-001  7.8772507e-001  9.8828841e-001
  7.2800000e-001  7.8941724e-001  9.8837343e-001
  7.3600000e-001  7.9076089e-001  9.8846114e-001
  7.4400000e-001  7.9322706e-001  9.8855417e-001
  7.5200000e-001  7.9538821e-001  9.8865306e-001
  7.6000000e-001  7.9648294e-001  9.8875716e-001
  7.6800000e-001  7.9739796e-001  9.8886682e-001
  7.7600000e-001  7.9994422e-001  9.8898157e-001
  7.8400000e-001  8.0133645e-001  9.8909791e-001
  7.9200000e-001  8.0444900e-001  9.8921185e-001
  8.0000000e-001  8.0747133e-001  9.8932334e-001
  8.0800000e-001  8.0971672e-001  9.8943553e-001
  8.1600000e-001  8.1179113e-001  9.8955007e-001
  8.2400000e-001  8.1373740e-001  9.8966554e-001
  8.3200000e-001  8.1562602e-001  9.8978018e-001
  8.4000000e-001  8.1726346e-001  9.8989327e-001
  8.4800000e-001  8.1923463e-001  9.9000322e-001
  8.5600000e-001  8.2158080e-001  9.9010712e-001
  8.6400000e-001  8.2326984e-001  9.9020338e-001
  8.7200000e-001  8.2512263e-001  9.9029370e-001
  8.8000000e-001  8.2720060e-001  9.9038103e-001
  8.8800000e-001  8.2854200e-001  9.9046647e-001
  8.9600000e-001  8.2928861e-001  9.9054842e-001
  9.0400000e-001  8.3268674e-001  9.9062416e-001
  9.1200000e-001  8.3194546e-001  9.9069169e-001
  9.2000000e-001  8.3325790e-001  9.9075073e-001
  9.2800000e-001  8.3451701e-001  9.9080223e-001
  9.3600000e-001  8.3540887e-001  9.9084719e-001
  9.4400000e-001  8.3652961e-001  9.9088641e-001
  9.5200000e-001  8.3675311e-001  9.9092133e-001
  9.6000000e-001  8.3742798e-001  9.9095356e-001
  9.6800000e-001  8.3786980e-001  9.9098231e-001
  9.7600000e-001  8.3713320e-001  9.9100393e-001
  9.8400000e-001  8.3707498e-001  9.9101583e-001
  9.9200000e-001  8.3751277e-001  9.9102023e-001
  1.0000000e+000  8.3852617e-001  9.9102182e-001
  1.0080000e+000  8.3838219e-001  9.9102255e-001
  1.0160000e+000  8.3838114e-001  9.9102106e-001
  1.0240000e+000  8.3830991e-001  9.9101672e-001
  1.0320000e+000  8.3747650e-001  9.9101080e-001
  1.0400000e+000  8.3690560e-001  9.9100314e-001
  1.0480000e+000  8.3658622e-001  9.9099092e-001
  1.0560000e+000  8.3565362e-001  9.9097276e-001
  1.0640000e+000  8.3539758e-001  9.9095199e-001
  1.0720000e+000  8.3549111e-001  9.9093352e-001
  1.0800000e+000  8.3520617e-001  9.9091875e-001
  1.0880000e+000  8.3458662e-001  9.9090531e-001
  1.0960000e+000  8.3481498e-001  9.9089071e-001
  1.1040000e+000  8.3470281e-001  9.9087431e-001
  1.1120000e+000  8.3280865e-001  9.9085622e-001
  1.1200000e+000  8.3290159e-001  9.9083652e-001
  1.1280000e+000  8.3380465e-001  9.9081624e-001
  1.1360000e+000  8.3261173e-001  9.9079766e-001
  1.1440000e+000  8.3237634e-001  9.9078283e-001
  1.1520000e+000  8.3233837e-001  9.9077173e-001
  1.1600000e+000  8.3190371e-001  9.9076213e-001
  1.1680000e+000  8.3167338e-001  9.9075095e-001
  1.1760000e+000  8.3188065e-001  9.9073648e-001
  1.1840000e+000  8.3095464e-001  9.9071969e-001
  1.1920000e+000  8.3076360e-001  9.9070342e-001
  1.2000000e+000  8.3064211e-001  9.9069013e-001
  1.2080000e+000  8.3064554e-001  9.9068042e-001
  1.2160000e+000  8.3043206e-001  9.9067338e-001
  1.2240000e+000  8.2974305e-001  9.9066719e-001
  1.2320000e+000  8.3020792e-001  9.9065942e-001
